,source,reference,translation,z-score,avg-score,annotators,bert_metric_p,bert_metric_r,bert_metric_f,bleu_metric_mod_prec,bleu_metric_sen_bleu,Rouge1_metric_f,Rouge1_metric_r,Rouge1_metric_p,Rouge2_metric_f,Rouge2_metric_r,Rouge2_metric_p,RougeL_metric_f,RougeL_metric_r,RougeL_metric_p
5701,"Since the other studies have found out that the Greenland shark females do not reach maturity until they are over 4 metres long, the researchers calculated they are about 150 years old at that stage.","Koska muut tutkimukset ovat saaneet selville, että Grönlannin naaras eivät pääse kypsyyteen ennen kuin ne ovat yli 4 metriä pitkiä, tutkijat laskevat, että ne ovat noin 150 vuotta vanhassa vaiheessa.","Koska aiemmissa tutkimuksissa on todettu, että jäähainaaraat saavuttavat sukukypsyyden vasta yli nelimetrisinä, tutkijat laskivat, että ne ovat siinä vaiheessa noin 150-vuotiaita.",0.842465715476895,85.0,1,0.5343596339225769,0.5348278880119324,0.535167396068573,0.13966480446927373,5.574625596200399e-155,0.3529411716262976,0.3,0.42857142857142855,0.08163264822990449,0.06896551724137931,0.1,0.3043478211720227,0.2692307692307692,0.35
4042,"The post says the victim had worked as a temp at the Veterinary Clinic of Sipoo, and that she had also worked there for her nurse training.","Postitse sanoi, että uhri oli työskennellyt Sipon eläinlääketieteellisen kliisin aikakaudella ja hän oli työskennellyt siellä myös hänen sairaanhoitajien koulutuksesta.","Julkaisussa kerrotaan, että uhri oli tehnyt Sipoon Eläinlääkäriasemalla töitä sijaisena sekä suorittanut siellä myös hoitajaharjoittelunsa.",-0.0055791187224066,49.0,1,0.4330073595046997,0.392488032579422,0.4132627248764038,0.15827338129496402,5.93439098153291e-155,0.2941176421280277,0.2631578947368421,0.3333333333333333,0.18749999507812512,0.16666666666666666,0.21428571428571427,0.3124999950195313,0.29411764705882354,0.3333333333333333
389,"The basic mantra of the Western politics, the catchphrase from the election campaign of the ex-US President Bill Clinton, “It's the economy, stupid”, was scrapped in Britain’s Brexit vote.","Länsi-politiikan perusmangaara, entisen Yhdysvaltain presidentin Bill Clintonin vaalikampanjasta ""Se on talous, tyhmä"", hylättiin Britannian Brexit-äänestyksessä.","Länsimaisen politiikan perusmantra, USA:n entisen presidentin Bill Clintonin taannoisen vaalikampanjan teemalause ""It's the economy, stupid"" lensi romukoppaan Britannian Brexit-äänestyksessä.",-0.2898932999936239,32.0,1,0.5866885185241699,0.6917406320571899,0.6384177207946777,0.1518324607329843,5.812387110730036e-155,0.35294117153979243,0.4,0.3157894736842105,0.18749999507812512,0.21428571428571427,0.16666666666666666,0.35294117153979243,0.4,0.3157894736842105
3107,This is a move that has mystified Moscow.,"Tämä on siirto, joka on hämmentänyt Moskovassa.","Tämä on liike, joka on hämmentänyt Moskovaa.",1.26944038632665,77.0,1,0.8086916208267212,0.77609783411026,0.7925370335578918,0.4318181818181818,9.802180104404235e-155,0.7142857092857143,0.7142857142857143,0.7142857142857143,0.4999999950000001,0.5,0.5,0.6666666616666668,0.6666666666666666,0.6666666666666666
5318,They argued the makeshift shops and restaurants often provided shelter and free meals to those in need.,"He väittivät, että tilapäisissä kaupoissa ja ravintoloissa tarjotaan usein suojaa ja ilmaisia aterioita.","He perustelivat, että tilapäiskaupat ja -ravintolat usein tarjoavat suojaa ja ilmaisia aterioita niille, jotka niitä tarvitsevat.",-0.366196483051901,37.0,1,0.5498902797698975,0.6648948192596436,0.6063663959503174,0.15503875968992248,5.873437590044154e-155,0.5517241329845423,0.6153846153846154,0.5,0.22222221728395072,0.25,0.2,0.518518513580247,0.5833333333333334,0.4666666666666667
2033,"One utility dog’s expenses for the Customs are about 60,000-70,000 euros per year.",Yksi pakollinen koiranpentu tulee maksamaan tullit noin 60 000-70 000 euroa vuodessa.,Yhden työkoiran kustannukset ovat tullille noin 60000-70000 euroa vuodessa.,-0.3348636306343869,51.0,1,0.5764794945716858,0.5353391766548157,0.556256115436554,0.26666666666666666,7.702941184607866e-155,0.2857142808163266,0.25,0.3333333333333333,0.1052631530193908,0.09090909090909091,0.125,0.2857142808163266,0.25,0.3333333333333333
4478,"The new data is helping astronomers understand why stars in the cluster spin at varying rates, as well as how rotation periods relate to planet formation.","Uudet tiedot auttavat ymmärtämään, miksi tähdet toimivat rypäleissa vaihtelevasti, sekä siitä, miten vuorottelujaksot liittyvät planeetan muodostumiseen.","Uudet tiedot auttavat tähtitieteilijöitä ymmärtämään, miksi tähtijoukon tähdet pyörivät vaihtelevilla nopeuksilla, sekä kuinka kiertoajat liittyvät planeetanmuodostukseen.",0.108908734480505,50.0,1,0.6117756366729736,0.6675297617912292,0.6397484540939331,0.13450292397660818,5.470639268249644e-155,0.4999999950000001,0.5,0.5,0.19999999500000015,0.2,0.2,0.4999999950000001,0.5,0.5
3194,The patrol saw two men that fit the descriptions hiding in a nearby spruce copse.,"Partio näki kaksi miestä, jotka sopivat kuvaukset piilossa läheisen kuusen vesakko.",Partio havaitsi kaksi tuntomerkkeihin sopivaa miestä piiloutuneena läheiseen kuusikkoon.,0.182001844870106,52.0,1,0.40330806374549866,0.4384978115558624,0.4214634597301483,0.2159090909090909,6.931188022235891e-155,0.1999999950500001,0.18181818181818182,0.2222222222222222,0.0,0.0,0.0,0.1999999950500001,0.18181818181818182,0.2222222222222222
2269,"There was a show underway in one, bigger tent.",Siellä oli show käynnissä yksi isompi teltta.,Yhdessä isommassa teltassa oli meneillään esitys.,0.657107062402512,65.0,1,0.38707536458969116,0.3392358720302582,0.3636423945426941,0.2857142857142857,7.973301625706314e-155,0.1538461488757398,0.14285714285714285,0.16666666666666666,0.0,0.0,0.0,0.1538461488757398,0.14285714285714285,0.16666666666666666
869,The forest gift deduction is proposed to be made from the pure capital income of the forest owner.,Forest lahja vähennysoikeutta ehdotetaan tehdään metsänomistajan puhdasta pääomatulojen.,Metsälahjavähennystä esitetään tehtäväksi metsänomistajan puhtaasta pääomatulosta.,0.108908734480505,50.0,1,0.5157458782196045,0.5074648261070251,0.5121985077857971,0.23170731707317074,7.180291735329025e-155,0.14285713795918387,0.125,0.16666666666666666,0.0,0.0,0.0,0.14285713795918387,0.125,0.16666666666666666
2868,"Vanhanen thinks that this comparison is not quite apposite, because this is a homespun British crisis.","Vanhanen uskoo, että tämä vertailu ei ole aivan osuva, koska tämä on kotikutoinen Britannian kriisi.","Vanhasen mielestä vertaus ei ole aivan osuva, sillä nyt kyseessä on Britannian kotikutoinen kriisi.",0.657107062402512,65.0,1,0.6498268246650696,0.6563556790351868,0.6535144448280334,0.20202020202020202,6.704549726905572e-155,0.5517241329369797,0.5333333333333333,0.5714285714285714,0.22222221722908106,0.21428571428571427,0.23076923076923078,0.4999999950000001,0.5,0.5
6273,"This process, Mr. Schiff said, ""stalled the release of intelligence products,"" hurt morale among analysts and ""insufficiently accommodated dissenting views.""","Tämä prosessi, Herra Schiff sanoi, ""pitkitti intelligenssin tuotteiden julkaisu, loukkasi moraalia analyytikoiden joukossa ja ""riittämättömästi majoitti dissent näkemyksiä.","Schiffin mukaan tämä prosessi ”pitkitti tiedustelutuotosten julkaisua”, huononsi mielialaa analyytikkojen keskuudessa eikä ”antanut tarpeeksi tilaa eriäville näkökulmille”.",-0.439289593441502,35.0,1,0.3798331022262573,0.3703727424144745,0.3758612275123596,0.14534883720930233,5.686931492807349e-155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3425,"The team spirit created an atmosphere, where it was nice to play in.","Jokainen suvut olemme vahvasti koskee sisällä toiminnat - talli pari isi olen sohva, ja äiti olen kauas-aika rehtori klubista.","Ryhmän yhteishenki loi ympäristön, jossa oli mukava pelata.",-1.6818724700647198,1.0,1,0.1491454690694809,0.07696039974689484,0.11336904764175415,0.3389830508474576,8.684827718024972e-155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6109,"Chilli powder mixed with soil is packed with a firecracker into a condom, its end is twisted shut with just the fuse exposed.","Maaperä sekoitettu maaperä on pakattu kondomin kondomiin, ja sen loppu on suljettu altistunut altistunut.","Kondomi täytetään chilijauheen ja maan sekoituksella sekä sähikäisellä, minkä jälkeen kondomi kierretään kiinni niin, että vain sytytyslanka jää näkyviin.",-1.55884950511911,4.0,1,0.16110847890377045,0.23918548226356506,0.20027880370616913,0.11688311688311688,5.099740854960032e-155,0.06060605572084521,0.07142857142857142,0.05263157894736842,0.0,0.0,0.0,0.06451612428720119,0.08333333333333333,0.05263157894736842
783,"On average, the Japanese spent 183 euros a day in Finland, says Lind.","Keskimäärin japanilainen käytetty 183 euroa päivässä Suomessa, sanoo Lind.","Keskimäärin japanilaiset käyttivät Suomessa 183 euroa päivässä, Lind sanoo.",0.730200172792113,67.0,1,0.711444616317749,0.7259102463722229,0.7190020084381104,0.36,8.950008877440451e-155,0.5555555505555557,0.5555555555555556,0.5555555555555556,0.1249999950000002,0.125,0.125,0.44444443944444445,0.4444444444444444,0.4444444444444444
6064,The first is to put their hands up already halfway through the electoral term and to admit that the government is unable to follow their own program: the indebtedness is not broken or even slowed down.,"Ensin on laitettava kätensä jo vaalikauden läpi ja myönnettävä, että hallitus ei pysty seuraamaan omaa ohjelmaansa: Velkaantuminen ei ole rikkoutunut tai edes hidastunut.","Ensimmäinen on nostaa kädet pystyyn jo vaalikauden puolivälissä ja myöntää, ettei hallitus pysty noudattamaan omaa ohjelmaansa: velkaantuminen ei taitu eikä edes hidastu.",-0.397447776597588,30.0,1,0.5663877725601196,0.5733607411384583,0.5703990459442139,0.1411764705882353,5.60471296448076e-155,0.44444443944691364,0.43478260869565216,0.45454545454545453,0.09302325081665792,0.09090909090909091,0.09523809523809523,0.45454544954545456,0.45454545454545453,0.45454545454545453
5527,"As a matter of fact, he thinks the price correction is not a miracle, we could have faced that in any case, even without Brexit.","Itse asiassa, hän uskoo hintojen korjausta ei ole mikään ihme, olisimme kohdanneet sen joka tapauksessa, myös ilman Brexit.",Itse asiassa hintojen korjausliike ei ole hänestä ihme - sellainen olisi voinut olla edessä ilman Brexitiäkin.,0.547467396818111,62.0,1,0.49235403537750244,0.42399129271507263,0.45826229453086853,0.19090909090909092,6.517567241948407e-155,0.2941176420761246,0.2777777777777778,0.3125,0.06249999501953165,0.058823529411764705,0.06666666666666667,0.2941176420761246,0.2777777777777778,0.3125
5508,"According to the newspaper, the future of the event hangs in the balance.",Lehden mukaan mukaan tapahtuman tulevaisuus on vaakalaudalla.,Lehden mukaan tapahtuman jatko on vaakalaudalla.,1.37745136262304,94.0,1,0.8481048941612244,0.8034984469413757,0.8258074522018433,0.3333333333333333,8.612150057732663e-155,0.7692307642603551,0.7142857142857143,0.8333333333333334,0.5454545404958678,0.5,0.6,0.8333333283333335,0.8333333333333334,0.8333333333333334
6103,"An open, industrial loft in DTLA gets a cozy makeover",Avoin ja teollinen down DTLA DTLA,"Avoin, teollinen ullakko DTLA:ssa kokee viihtyisän muodonmuutoksen",-1.49913969409071,6.0,1,0.2825700342655182,0.5792255401611328,0.4206441044807434,0.21212121212121213,6.870119095952878e-155,0.1538461488757398,0.16666666666666666,0.14285714285714285,0.0,0.0,0.0,0.1666666618055557,0.2,0.14285714285714285
3899,"The man did not got stuck under it, but the tractor did manage to knock the man so hard that he was badly hurt and was taken to the central hospital for further examinations.","Mies ei onnistunut juuttamaan sellaista, mutta traktori on onnistunut torjumaan miestä niin vaikeasti, että hän on pahoinpitelemässä ja otti keskeiseen sairaalahoitoon lisätutkimuksissa.","Mies ei jäänyt sen alle, mutta traktori ehti kuitenkin tönäistä miestä sen verran, että hänet kuljetettiin keskussairaalaan jatkotutkimuksiin vakavasti loukkaantuneena.",-0.850637991385402,13.0,1,0.42893165349960327,0.38769829273223877,0.4088277220726013,0.11904761904761904,5.14674406844148e-155,0.2857142807256236,0.2727272727272727,0.3,0.09999999501250025,0.09523809523809523,0.10526315789473684,0.30769230269559505,0.3,0.3157894736842105
3346,The contracts have a 12-month termination period so they will actually finish in 2017.,"""Yhtä sitä, AGL jatkaa odottaa sopimukset myötävaikuttaa ansioille sisällä fiscal vuonna 17"", mahti vieras sanoo.","Sopimuksilla on 12 kuukauden irtisanomisaika, joten ne loppuvat tosiasiallisesti vuonna 2017.",-1.39875281026582,0.0,2,0.12461566179990768,0.0664355531334877,0.09612967818975449,0.22580645161290322,7.08827223352889e-155,0.07692307204142042,0.06666666666666667,0.09090909090909091,0.0,0.0,0.0,0.07692307204142042,0.06666666666666667,0.09090909090909091
1597,"But instead of famous naked people, they're setting out to find the next generation of top models for their 2017 NU Muses calendar.","Mutta sen sijaan kuuluisa alastomia ihmisiä, ne esitetään etsimään seuraavaa sukupolvea malleja niiden 2017 nu muusien luota kalenteri.",Mutta alastomien kuuluisuuksien sijaan he aikovat löytää seuraavan huippumallisukupolven 2017 NU Muses -kalenteriinsa.,-0.366196483051901,37.0,1,0.3284663259983063,0.33262279629707336,0.33136770129203796,0.2033898305084746,6.727238623318286e-155,0.19354838222684714,0.16666666666666666,0.23076923076923078,0.0,0.0,0.0,0.19354838222684714,0.16666666666666666,0.23076923076923078
6365,"In all, seven people have been killed and two others wounded in nine attacks in two predominantly Hispanic neighborhoods over a four-month period.","Kaikki, seitsemässä ihmistä on saatu surmansa ja kaksi muita haavoittuivat yhdeksää hyökkäystä kahdessa ylivoimisen latinalaisamerikkalaisissa naapurustoissa nelikuukautisen ajanjakson yli.","Kaikkiaan seitsemän ihmistä on kuollut ja kaksi haavoittunut neljän kuukauden aikana tapahtuneissa yhdeksässä hyökkäyksessä, jotka on tehty kahdessa pääasiassa latinalaisamerikkalaisessa kaupunginosassa.",0.0723621792857048,49.0,1,0.466471791267395,0.4122631847858429,0.4396907687187195,0.11822660098522167,5.128965970177569e-155,0.2499999950125001,0.2631578947368421,0.23809523809523808,0.1052631529085875,0.1111111111111111,0.1,0.2564102514135438,0.2631578947368421,0.25
6061,Helen Glover and Heather Stanning haven't lost a race in five years.,Helen Glover ja Heather Stanning eivät ole hävinneet kilpaa viiteen vuoteen.,Helen Glover ja Heather Stanning eivät ole hävinneet kilpailua viiteen vuoteen.,1.36187572111422,100.0,1,0.8921722173690796,0.9122399091720581,0.9022865891456604,0.26582278481012656,7.690743328681746e-155,0.9090909040909091,0.9090909090909091,0.9090909090909091,0.7999999950000002,0.8,0.8,0.9090909040909091,0.9090909090909091,0.9090909090909091
6492,Desktop ads still account for enough revenue that Facebook judged such a move to be worth the investment.,"Työpöytä mainokset yhä kattavat riittävästi tuloa, jonka Facebook tuomitsi sellaisen liikkeen olla investoinnin arvoinen.","Tietokonemainokset tuovat yhä tarpeeksi tuloja, jotta Facebook katsoi tämänkaltaisen toimen investoinnin arvoiseksi.",-0.4285007387776489,28.0,1,0.4435901939868927,0.4153834581375122,0.43008944392204285,0.21551724137931033,6.924895521599564e-155,0.23076922579881665,0.21428571428571427,0.25,0.0,0.0,0.0,0.23076922579881665,0.21428571428571427,0.25
2783,"I actually haven't asked for a prognosis in forever, because I don't expect anyone to really be able to tell me.","En ole pyytänyt ennuste ikuisesti, koska en odota, että kukaan todella voi kertoa.","En itse asiassa ole kysynyt ennustetta aikoihin, koska en odota, että kukaan pystyisi sellaista minulle oikeasti antamaan.",-0.0646705920425475,36.0,1,0.4937268793582916,0.6508561968803406,0.5699511170387268,0.14754098360655737,5.729656060195948e-155,0.4666666617555556,0.5384615384615384,0.4117647058823529,0.2857142808163266,0.3333333333333333,0.25,0.4666666617555556,0.5384615384615384,0.4117647058823529
